# Sample I1 = col 7  I2= col 8, mu = ln(I1/I2)
# Energy, Theta, XMU, FLUO, REF, FLUO_RAW, I0, I1, I2, I3
1.144939746093750000e+04 1.637837028503417969e+01 -7.637605667114257812e-01 2.100789019378897535e+02 1.597528457641601562e-01 2.025341373512769110e+02 2.932838916778564453e+00 6.294847488403320312e+00 5.365440845489501953e+00 0.000000000000000000e+00
1.144989843750000000e+04 1.637763214111328125e+01 -7.638973593711853027e-01 2.124074592845046823e+02 1.596434116363525391e-01 2.049945940389675627e+02 2.931784629821777344e+00 6.293445587158203125e+00 5.364833354949951172e+00 0.000000000000000000e+00
1.145039843750000000e+04 1.637689781188964844e+01 -7.642402052879333496e-01 2.190777287792656693e+02 1.596189141273498535e-01 2.108226843098344148e+02 2.931373357772827148e+00 6.294720172882080078e+00 5.366051197052001953e+00 0.000000000000000000e+00
1.145090234375000000e+04 1.637615585327148438e+01 -7.645077109336853027e-01 2.213648958652211718e+02 1.595797985792160034e-01 2.131633820268784802e+02 2.932023286819458008e+00 6.297800540924072266e+00 5.368887424468994141e+00 0.000000000000000000e+00
1.145140527343750000e+04 1.637541580200195312e+01 -7.647976279258728027e-01 2.315683270372900893e+02 1.597750037908554077e-01 2.227815602677659967e+02 2.931122303009033203e+00 6.297690868377685547e+00 5.367745876312255859e+00 0.000000000000000000e+00
1.145190429687500000e+04 1.637468338012695312e+01 -7.647848725318908691e-01 2.264892588123548762e+02 1.595642417669296265e-01 2.183430956571080230e+02 2.931166648864746094e+00 6.297705650329589844e+00 5.368889808654785156e+00 0.000000000000000000e+00
1.145240136718750000e+04 1.637395286560058594e+01 -7.649101614952087402e-01 2.307211023943471844e+02 1.594873070716857910e-01 2.224503277309277109e+02 2.930991411209106445e+00 6.298118114471435547e+00 5.369654655456542969e+00 0.000000000000000000e+00
1.145289843750000000e+04 1.637322235107421875e+01 -7.651210427284240723e-01 2.354091183106607446e+02 1.596923917531967163e-01 2.266309291377232569e+02 2.929873704910278320e+00 6.297044277191162109e+00 5.367638111114501953e+00 0.000000000000000000e+00
1.145339550781250000e+04 1.637249183654785156e+01 -7.650485038757324219e-01 2.248094283905040811e+02 1.594484895467758179e-01 2.166830266078265197e+02 2.930547952651977539e+00 6.298036575317382812e+00 5.369793415069580078e+00 0.000000000000000000e+00
1.145389843750000000e+04 1.637174987792968750e+01 -7.652335166931152344e-01 2.203544908521294303e+02 1.594094485044479370e-01 2.123050485309215674e+02 2.929746627807617188e+00 6.297479629516601562e+00 5.369528293609619141e+00 0.000000000000000000e+00
1.145440527343750000e+04 1.637100791931152344e+01 -7.655690312385559082e-01 2.229781876677682533e+02 1.596597731113433838e-01 2.154106963636400565e+02 2.929288148880004883e+00 6.298606872558593750e+00 5.369144916534423828e+00 0.000000000000000000e+00
1.145490136718750000e+04 1.637027740478515625e+01 -7.657189965248107910e-01 2.254045118035128610e+02 1.594538688659667969e-01 2.167919904478727631e+02 2.929075002670288086e+00 6.299093246459960938e+00 5.370665550231933594e+00 0.000000000000000000e+00
1.145539941406250000e+04 1.636954689025878906e+01 -7.658759355545043945e-01 2.199664087009314244e+02 1.595856845378875732e-01 2.116692485662805723e+02 2.929098129272460938e+00 6.300131320953369141e+00 5.370842456817626953e+00 0.000000000000000000e+00
1.145590234375000000e+04 1.636880683898925781e+01 -7.660242915153503418e-01 2.112099245477030820e+02 1.595302075147628784e-01 2.034770080330029600e+02 2.929077863693237305e+00 6.301022529602050781e+00 5.371900558471679688e+00 0.000000000000000000e+00
1.145640527343750000e+04 1.636807060241699219e+01 -7.663515210151672363e-01 2.145271219467539368e+02 1.594908684492111206e-01 2.066476269864420772e+02 2.927689075469970703e+00 6.300096511840820312e+00 5.371322154998779297e+00 0.000000000000000000e+00
1.145690136718750000e+04 1.636733818054199219e+01 -7.664778828620910645e-01 2.212300526097185411e+02 1.595316231250762939e-01 2.124872533650612922e+02 2.927234411239624023e+00 6.299913883209228516e+00 5.370947360992431641e+00 0.000000000000000000e+00
1.145740039062500000e+04 1.636660766601562500e+01 -7.666640877723693848e-01 2.200390984464726216e+02 1.593917757272720337e-01 2.118524840361251051e+02 2.926564693450927734e+00 6.299645423889160156e+00 5.371469974517822266e+00 0.000000000000000000e+00
1.145789843750000000e+04 1.636587524414062500e+01 -7.666684389114379883e-01 1.977209143405953000e+02 1.593163460493087769e-01 1.903432157149535726e+02 2.926292896270751953e+00 6.299088001251220703e+00 5.371399402618408203e+00 0.000000000000000000e+00
1.145840332031250000e+04 1.636513519287109375e+01 -7.672429084777832031e-01 2.244912997923453588e+02 1.595189124345779419e-01 2.167148503926098897e+02 2.925503253936767578e+00 6.301006793975830078e+00 5.371947288513183594e+00 0.000000000000000000e+00
1.145890234375000000e+04 1.636440277099609375e+01 -7.672371268272399902e-01 2.149428601319016821e+02 1.595029681921005249e-01 2.067776079317471556e+02 2.925848722457885742e+00 6.301714420318603516e+00 5.372636318206787109e+00 0.000000000000000000e+00
1.145939941406250000e+04 1.636367034912109375e+01 -7.672352790832519531e-01 2.163436772898931508e+02 1.591184139251708984e-01 2.085214998728589819e+02 2.925357818603515625e+00 6.300645351409912109e+00 5.373791217803955078e+00 0.000000000000000000e+00
1.145990234375000000e+04 1.636293411254882812e+01 -7.672595977783203125e-01 2.120670781319445837e+02 1.593499928712844849e-01 2.040172577125505313e+02 2.926223039627075195e+00 6.302662372589111328e+00 5.374266624450683594e+00 0.000000000000000000e+00
1.146039941406250000e+04 1.636220169067382812e+01 -7.675977945327758789e-01 2.186931861465943996e+02 1.591901928186416626e-01 2.106277206648120455e+02 2.924591302871704102e+00 6.301278591156005859e+00 5.373945713043212891e+00 0.000000000000000000e+00
1.146090527343750000e+04 1.636146163940429688e+01 -7.679687738418579102e-01 2.160074520986864570e+02 1.593555808067321777e-01 2.083034396845223739e+02 2.923619508743286133e+00 6.301521778106689453e+00 5.373264312744140625e+00 0.000000000000000000e+00
1.146140527343750000e+04 1.636072731018066406e+01 -7.679693102836608887e-01 2.200520137597061989e+02 1.592033952474594116e-01 2.117467371936113523e+02 2.923303604125976562e+00 6.300844192504882812e+00 5.373504161834716797e+00 0.000000000000000000e+00
1.146190039062500000e+04 1.636000251770019531e+01 -7.679926156997680664e-01 2.104555744764490157e+02 1.591770648956298828e-01 2.029029804983364045e+02 2.922579050064086914e+00 6.299429416656494141e+00 5.372438907623291016e+00 0.000000000000000000e+00
1.146239746093750000e+04 1.635927200317382812e+01 -7.684637308120727539e-01 2.131959275462404548e+02 1.593142151832580566e-01 2.053202180720585375e+02 2.922264575958251953e+00 6.301719665527343750e+00 5.373655319213867188e+00 0.000000000000000000e+00
1.146289941406250000e+04 1.635853576660156250e+01 -7.683922648429870605e-01 2.384313695393889532e+02 1.592196673154830933e-01 2.299131188070959695e+02 2.922843217849731445e+00 6.302516937255859375e+00 5.374843120574951172e+00 0.000000000000000000e+00
1.146340234375000000e+04 1.635779762268066406e+01 -7.686128020286560059e-01 2.098889025980017209e+02 1.592856496572494507e-01 2.019366844802138985e+02 2.921707868576049805e+00 6.301458835601806641e+00 5.373586177825927734e+00 0.000000000000000000e+00
1.146390136718750000e+04 1.635706710815429688e+01 -7.687460780143737793e-01 2.129146167101810079e+02 1.592758893966674805e-01 2.049817136745006394e+02 2.922211885452270508e+00 6.303385734558105469e+00 5.375281810760498047e+00 0.000000000000000000e+00
1.146439941406250000e+04 1.635633277893066406e+01 -7.690160274505615234e-01 2.230877534000236153e+02 1.593204140663146973e-01 2.146070951444632442e+02 2.921618223190307617e+00 6.303806781768798828e+00 5.375401496887207031e+00 0.000000000000000000e+00
1.146490429687500000e+04 1.635559463500976562e+01 -7.691492438316345215e-01 2.194826905583027497e+02 1.591291874647140503e-01 2.111469095104920086e+02 2.922136068344116211e+00 6.305763721466064453e+00 5.378098487854003906e+00 0.000000000000000000e+00
1.146540234375000000e+04 1.635486221313476562e+01 -7.693022489547729492e-01 2.238363819367955898e+02 1.589583605527877808e-01 2.146201781577827035e+02 2.921440124511718750e+00 6.305226802825927734e+00 5.378559589385986328e+00 0.000000000000000000e+00
1.146590429687500000e+04 1.635412788391113281e+01 -7.695246934890747070e-01 2.166321914971943272e+02 1.592452824115753174e-01 2.084985986939427676e+02 2.920882940292358398e+00 6.305426597595214844e+00 5.377186775207519531e+00 0.000000000000000000e+00
1.146640332031250000e+04 1.635339736938476562e+01 -7.696264982223510742e-01 2.145474171460223545e+02 1.591011285781860352e-01 2.065145666947826157e+02 2.919890880584716797e+00 6.303926944732666016e+00 5.376682758331298828e+00 0.000000000000000000e+00
1.146690039062500000e+04 1.635266685485839844e+01 -7.697082757949829102e-01 2.274878973644114808e+02 1.588345021009445190e-01 2.191609335022598088e+02 2.920228481292724609e+00 6.305171489715576172e+00 5.379178524017333984e+00 0.000000000000000000e+00
1.146740332031250000e+04 1.635193061828613281e+01 -7.699474692344665527e-01 2.091660522488577669e+02 1.590281128883361816e-01 2.016931379455809008e+02 2.920277833938598633e+00 6.306786060333251953e+00 5.379514217376708984e+00 0.000000000000000000e+00
1.146790625000000000e+04 1.635119247436523438e+01 -7.699823975563049316e-01 2.198146578203597983e+02 1.590420454740524292e-01 2.116842920803686354e+02 2.919441938400268555e+00 6.305201053619384766e+00 5.378087520599365234e+00 0.000000000000000000e+00
1.146840527343750000e+04 1.635046195983886719e+01 -7.700766324996948242e-01 2.163019534749253694e+02 1.589834839105606079e-01 2.085470795232908472e+02 2.920203924179077148e+00 6.307441234588623047e+00 5.380313396453857422e+00 0.000000000000000000e+00
1.146889843750000000e+04 1.634973716735839844e+01 -7.703596949577331543e-01 2.109069181397674981e+02 1.589388400316238403e-01 2.028284710458879658e+02 2.918722391128540039e+00 6.306025981903076172e+00 5.379346370697021484e+00 0.000000000000000000e+00
1.146939843750000000e+04 1.634900665283203125e+01 -7.705441117286682129e-01 2.169366023267733965e+02 1.589993387460708618e-01 2.090532893066118163e+02 2.917916297912597656e+00 6.305447101593017578e+00 5.378527164459228516e+00 0.000000000000000000e+00
1.146990234375000000e+04 1.634826660156250000e+01 -7.706739306449890137e-01 2.156516259943973353e+02 1.591212600469589233e-01 2.072968340176230129e+02 2.918520212173461914e+00 6.307570934295654297e+00 5.379682540893554688e+00 0.000000000000000000e+00
1.147040625000000000e+04 1.634753036499023438e+01 -7.706274986267089844e-01 2.154268825657910327e+02 1.588034778833389282e-01 2.076324003327022183e+02 2.918619632720947266e+00 6.307492733001708984e+00 5.381325721740722656e+00 0.000000000000000000e+00
1.147090332031250000e+04 1.634680175781250000e+01 -7.708320021629333496e-01 2.134140114761835036e+02 1.590853631496429443e-01 2.056411405441103568e+02 2.917704105377197266e+00 6.306803703308105469e+00 5.379221439361572266e+00 0.000000000000000000e+00
1.147139843750000000e+04 1.634607505798339844e+01 -7.709559202194213867e-01 2.247045072052017360e+02 1.590301543474197388e-01 2.166804478520125201e+02 2.916737556457519531e+00 6.305496215820312500e+00 5.378403186798095703e+00 0.000000000000000000e+00
1.147189941406250000e+04 1.634534263610839844e+01 -7.711189389228820801e-01 2.162053230116273426e+02 1.588991731405258179e-01 2.084805016605602930e+02 2.916339874267578125e+00 6.305664062500000000e+00 5.379251003265380859e+00 0.000000000000000000e+00
1.147240039062500000e+04 1.634460830688476562e+01 -7.711492180824279785e-01 2.107553950485672374e+02 1.586413383483886719e-01 2.029714396324942243e+02 2.916666507720947266e+00 6.306561470031738281e+00 5.381403446197509766e+00 0.000000000000000000e+00
1.147290429687500000e+04 1.634387016296386719e+01 -7.715161442756652832e-01 2.191947591064914889e+02 1.589099615812301636e-01 2.112828432386726547e+02 2.915523052215576172e+00 6.306402683258056641e+00 5.379822731018066406e+00 0.000000000000000000e+00
1.147340527343750000e+04 1.634313583374023438e+01 -7.715919017791748047e-01 2.271149409912925137e+02 1.588222980499267578e-01 2.184818618796950034e+02 2.915573835372924805e+00 6.306990146636962891e+00 5.380795955657958984e+00 0.000000000000000000e+00
1.147390234375000000e+04 1.634240913391113281e+01 -7.716516852378845215e-01 2.169859435151396099e+02 1.587382853031158447e-01 2.089311250578596173e+02 2.914836168289184570e+00 6.305771350860595703e+00 5.380208015441894531e+00 0.000000000000000000e+00
1.147440039062500000e+04 1.634168052673339844e+01 -7.718269824981689453e-01 2.152351067831282876e+02 1.587606519460678101e-01 2.072380703074582016e+02 2.914522409439086914e+00 6.306198120117187500e+00 5.380451679229736328e+00 0.000000000000000000e+00
1.147490722656250000e+04 1.634093666076660156e+01 -7.720843553543090820e-01 2.030254150829846651e+02 1.587932109832763672e-01 1.955590092519345546e+02 2.914721250534057617e+00 6.308251857757568359e+00 5.382028579711914062e+00 0.000000000000000000e+00
1.147540917968750000e+04 1.634020233154296875e+01 -7.723596692085266113e-01 2.052645810353909042e+02 1.587479412555694580e-01 1.976907785210614463e+02 2.913641214370727539e+00 6.307650089263916016e+00 5.381759166717529297e+00 0.000000000000000000e+00
1.147589941406250000e+04 1.633948326110839844e+01 -7.725683450698852539e-01 2.207549386978703296e+02 1.586675941944122314e-01 2.121947193303760173e+02 2.912419319152832031e+00 6.306320667266845703e+00 5.381057262420654297e+00 0.000000000000000000e+00
1.147640039062500000e+04 1.633875083923339844e+01 -7.727252840995788574e-01 2.080419210607986145e+02 1.586322933435440063e-01 2.005213641265000035e+02 2.912407875061035156e+00 6.307285785675048828e+00 5.382070541381835938e+00 0.000000000000000000e+00
1.147690625000000000e+04 1.633801269531250000e+01 -7.728374004364013672e-01 2.060200886111778971e+02 1.586062461137771606e-01 1.984596372136954869e+02 2.912431001663208008e+00 6.308043003082275391e+00 5.382856845855712891e+00 0.000000000000000000e+00
1.147739843750000000e+04 1.633728981018066406e+01 -7.730802297592163086e-01 2.180763419791343836e+02 1.587882190942764282e-01 2.098102670579951052e+02 2.912154912948608398e+00 6.308977127075195312e+00 5.382674217224121094e+00 0.000000000000000000e+00
1.147790039062500000e+04 1.633655738830566406e+01 -7.730122208595275879e-01 2.225550110061731175e+02 1.586879342794418335e-01 2.139139917301314711e+02 2.912385463714599609e+00 6.309047222137451172e+00 5.383274078369140625e+00 0.000000000000000000e+00
1.147840429687500000e+04 1.633581924438476562e+01 -7.730314135551452637e-01 2.141173139383109572e+02 1.585230380296707153e-01 2.057017662319841236e+02 2.911982774734497070e+00 6.308296203613281250e+00 5.383520603179931641e+00 0.000000000000000000e+00
1.147890234375000000e+04 1.633509063720703125e+01 -7.732867002487182617e-01 2.218679693739345566e+02 1.587104052305221558e-01 2.133168716015881330e+02 2.911162137985229492e+00 6.308128356933593750e+00 5.382369041442871094e+00 0.000000000000000000e+00
1.147940234375000000e+04 1.633435821533203125e+01 -7.734207510948181152e-01 2.141943717355031822e+02 1.587218046188354492e-01 2.064710789974593013e+02 2.910819292068481445e+00 6.308231353759765625e+00 5.382395744323730469e+00 0.000000000000000000e+00
1.147990136718750000e+04 1.633362770080566406e+01 -7.735264897346496582e-01 2.310663023929182600e+02 1.585893630981445312e-01 2.219622233705498502e+02 2.910405158996582031e+00 6.308000564575195312e+00 5.382911682128906250e+00 0.000000000000000000e+00
1.148040136718750000e+04 1.633289909362792969e+01 -7.737706899642944336e-01 2.116667034761921116e+02 1.584518253803253174e-01 2.038048590864917458e+02 2.909646034240722656e+00 6.307895660400390625e+00 5.383562564849853516e+00 0.000000000000000000e+00
1.148090039062500000e+04 1.633216667175292969e+01 -7.740449905395507812e-01 2.194804214036246606e+02 1.585978120565414429e-01 2.117543149892352119e+02 2.909031629562377930e+00 6.308293819427490234e+00 5.383116245269775391e+00 0.000000000000000000e+00
1.148140527343750000e+04 1.633143043518066406e+01 -7.742543220520019531e-01 2.130880562913596350e+02 1.585742086172103882e-01 2.052552139261428579e+02 2.908574104309082031e+00 6.308622360229492188e+00 5.383523941040039062e+00 0.000000000000000000e+00
1.148190917968750000e+04 1.633069419860839844e+01 -7.743224501609802246e-01 2.227978394908179780e+02 1.583397984504699707e-01 2.145489465053528022e+02 2.908427238464355469e+00 6.308733463287353516e+00 5.384880542755126953e+00 0.000000000000000000e+00
1.148240527343750000e+04 1.632996749877929688e+01 -7.744659185409545898e-01 2.276394463272108908e+02 1.584839671850204468e-01 2.186459771413180988e+02 2.908811807632446289e+00 6.310472965240478516e+00 5.385588645935058594e+00 0.000000000000000000e+00
1.148290332031250000e+04 1.632924079895019531e+01 -7.745421528816223145e-01 2.282200417069952323e+02 1.584531366825103760e-01 2.197032033106965230e+02 2.908469200134277344e+00 6.310210704803466797e+00 5.385530948638916016e+00 0.000000000000000000e+00
